"""@DontHateThe8O8 I fucking love this 😭😭😭""","""@DontHateThe8O8 I fucking love this ""","{""😭"": 3}"
"""Me &amp; my mother use to stay joanin on each other😭 now her edges gone &amp; my teeth fcked up😭🗣""","""Me &amp; my mother use to stay joanin on each other now her edges gone &amp; my teeth fcked up""","{""🗣"": 1, ""😭"": 2}"
"""RT @fashiontrilla: Gucci Mane is so fucking wavy 🌊 https://t.co/atQ1IcAm86""","""RT @fashiontrilla: Gucci Mane is so fucking wavy  https://t.co/atQ1IcAm86""","{""🌊"": 1}"
"""RT @RayyahPryor: The doctor gave me 3 months to live 5 months ago 🙃 https://t.co/Uba5wAhAA3""","""RT @RayyahPryor: The doctor gave me 3 months to live 5 months ago  https://t.co/Uba5wAhAA3""","{""🙃"": 1}"
"""RT @tsulala: 10: shopping✨\n#inktober2017 https://t.co/DWBBzP53Sc""","""RT @tsulala: 10: shopping\n#inktober2017 https://t.co/DWBBzP53Sc""","{""✨"": 1}"
"""Whispers to dad: \""Get a Tesla\"" Whispers back: \""Hell no! 😂\""""","""Whispers to dad: \""Get a Tesla\"" Whispers back: \""Hell no! \""""","{""😂"": 1}"
"""RT @Rdeemusic: Soon 🌹 https://t.co/ykxCi3F012""","""RT @Rdeemusic: Soon  https://t.co/ykxCi3F012""","{""🌹"": 1}"
"""RT @MOCHI_maria: @STATSAWARDS @BTS_twt JEON JUNGKOOK🖤\n#BestFanArmy #BTSARMY #iHeartAwards @BTS_twt""","""RT @MOCHI_maria: @STATSAWARDS @BTS_twt JEON JUNGKOOK\n#BestFanArmy #BTSARMY #iHeartAwards @BTS_twt""","{""🖤"": 1}"
"""No choice di ba? Life must go on! Maging masaya na tayo kasi your father is in better place now, God lives him more. Take care bhe❤🌻 https://t.co/0RhrOrg6mC""","""No choice di ba? Life must go on! Maging masaya na tayo kasi your father is in better place now, God lives him more. Take care bhe https://t.co/0RhrOrg6mC""","{""❤"": 1, ""🌻"": 1}"
"""RT @SigmaRue: I’m 🎃LIVE with #LOTRO! #ExtraLife continuuuuues! @girlstreamers #supportsmallstreamers https://t.co/vcWtE8i02E""","""RT @SigmaRue: I’m LIVE with #LOTRO! #ExtraLife continuuuuues! @girlstreamers #supportsmallstreamers https://t.co/vcWtE8i02E""","{""🎃"": 1}"
"""RT @DARKXFURY: rt for dm 💦🍌#ยืมเมจforsex""","""RT @DARKXFURY: rt for dm #ยืมเมจforsex""","{""🍌"": 1, ""💦"": 1}"
"""RT @GenderReveaIs: Football Reveal 😍 congrats https://t.co/CLIDKfubkS""","""RT @GenderReveaIs: Football Reveal  congrats https://t.co/CLIDKfubkS""","{""😍"": 1}"
"""Oh no, I thought you were cool Lindsay 😣😞😡😠 https://t.co/bRT0ez3rge""","""Oh no, I thought you were cool Lindsay  https://t.co/bRT0ez3rge""","{""😞"": 1, ""😠"": 1, ""😡"": 1, ""😣"": 1}"
"""hate when i have time too much time to sit &amp; think abt life, bc i overthink every.thing.🙄""","""hate when i have time too much time to sit &amp; think abt life, bc i overthink every.thing.""","{""🙄"": 1}"
"""RT @SpiritMDN: ‼️FOOTBALL GAME vs. SETON‼️\n📅 Friday, Oct 13\n⏰ 7pm\n📍MDN\n💝🌺💘🛍💖🐽PINKOUT💗🎀💓🌸💕 \ncome out &amp; support, it's our breast cancer aware…""","""RT @SpiritMDN: ️FOOTBALL GAME vs. SETON️\n Friday, Oct 13\n 7pm\nMDN\nPINKOUT \ncome out &amp; support, it's our breast cancer aware…""","{""‼"": 2, ""⏰"": 1, ""🌸"": 1, ""🌺"": 1, ""🎀"": 1, ""🐽"": 1, ""💓"": 1, ""💕"": 1, ""💖"": 1, ""💗"": 1, ""💘"": 1, ""💝"": 1, ""📅"": 1, ""📍"": 1, ""🛍"": 1}"
"""🅿🅱\n▶PolymerBazaar delegation at booth of GhadeerPetro,IranPlast17Join PolymerBazaar&amp;explore world to source Polymers\nhttps://t.co/Hnq0efdT04""","""\nPolymerBazaar delegation at booth of GhadeerPetro,IranPlast17Join PolymerBazaar&amp;explore world to source Polymers\nhttps://t.co/Hnq0efdT04""","{""▶"": 1, ""🅱"": 1, ""🅿"": 1}"
"""RT @Holliday__: Waitttt... its only been 2 days &amp; this is stilll a mood 😩😂 https://t.co/jpOD5dWBv7""","""RT @Holliday__: Waitttt... its only been 2 days &amp; this is stilll a mood  https://t.co/jpOD5dWBv7""","{""😂"": 1, ""😩"": 1}"
"""RT @ashleyfitnessxo: After legit seeing this everywhere I had to try for myself... Friends this WORKS 🤗 🤙🏻 The link is in my bio☝🏻 https://…""","""RT @ashleyfitnessxo: After legit seeing this everywhere I had to try for myself... Friends this WORKS   The link is in my bio https://…""","{""🤗"": 1, ""☝🏻"": 1, ""🤙🏻"": 1}"
"""They said only in black families niggas be 25 with a 2 year old uncle 😩😂😂😂😂😂😂😂😭😭😭😭""","""They said only in black families niggas be 25 with a 2 year old uncle ""","{""😂"": 7, ""😩"": 1, ""😭"": 4}"
"""Someone order a pizza and send it to my house 😪""","""Someone order a pizza and send it to my house ""","{""😪"": 1}"
"""RT @MiraSorvino: Very proud of,grateful for @RonanFarrow brilliant reporting,good ❤️ for fighting to get story out-where many failed… ""","""RT @MiraSorvino: Very proud of,grateful for @RonanFarrow brilliant reporting,good ️ for fighting to get story out-where many failed… ""","{""❤"": 1}"
"""ALSO WHY DO ALL HS FICS HAVE THEM GOING TO HS IN SPACE.. NOT TO SHOW MY AMERICAN PRIDE 🇺🇸 BUT LET THEM GO TO A SUBARBAN AMERICAN HS""","""ALSO WHY DO ALL HS FICS HAVE THEM GOING TO HS IN SPACE.. NOT TO SHOW MY AMERICAN PRIDE  BUT LET THEM GO TO A SUBARBAN AMERICAN HS""","{""🇺🇸"": 1}"
"""RT @tigermaxstrong: They grow up too fast 😢 #Almost1 https://t.co/Jt1GLHMjJK""","""RT @tigermaxstrong: They grow up too fast  #Almost1 https://t.co/Jt1GLHMjJK""","{""😢"": 1}"
"""RT @denisse1698: If you guys could please RT this, that'd be amazing. My mom's getting ready to impound them😔 https://t.co/1DddpszWAj""","""RT @denisse1698: If you guys could please RT this, that'd be amazing. My mom's getting ready to impound them https://t.co/1DddpszWAj""","{""😔"": 1}"
"""@1x_mafia 😂😂😂😂 ion believe this.""","""@1x_mafia  ion believe this.""","{""😂"": 4}"
"""Lmfao, while y'all out there with the hoes who are \""saints\"", never trip, and never do shit 😴😴😹✌🏻 https://t.co/csMuO6dtwG""","""Lmfao, while y'all out there with the hoes who are \""saints\"", never trip, and never do shit  https://t.co/csMuO6dtwG""","{""😴"": 2, ""😹"": 1, ""✌🏻"": 1}"
"""Straight 🐶 Right Here https://t.co/e7ugTVS4ya""","""Straight  Right Here https://t.co/e7ugTVS4ya""","{""🐶"": 1}"
"""@reg1776 Oh, he's still a thing? My age is showing. ☺️""","""@reg1776 Oh, he's still a thing? My age is showing. ️""","{""☺"": 1}"
"""Jhene Aiko | While We're Young ❣️""","""Jhene Aiko | While We're Young ️""","{""❣"": 1}"
"""🕘 09:35 AM IST\n#Happy75thBirthdayABSir\n#Messi\n#Bandipora\n#FreeFlowFest\n#WednesdayWisdom https://t.co/Djg7HDK7Tb""",""" 09:35 AM IST\n#Happy75thBirthdayABSir\n#Messi\n#Bandipora\n#FreeFlowFest\n#WednesdayWisdom https://t.co/Djg7HDK7Tb""","{""🕘"": 1}"
"""RT @StopTrump2020: What is the biggest threat to the security of the United States?\n\nPlease vote and RT ❤️""","""RT @StopTrump2020: What is the biggest threat to the security of the United States?\n\nPlease vote and RT ️""","{""❤"": 1}"
"""@amanda_eats_slc I miss him.  He made so many things wonderful. The color purple to me is Prince. His music, oh my groove, my 💕""","""@amanda_eats_slc I miss him.  He made so many things wonderful. The color purple to me is Prince. His music, oh my groove, my ""","{""💕"": 1}"
"""RT @Panthers: Every RT is a vote 😱 \n\n@FedEx #AirAndGround Newton\n@FedEx #AirAndGround Newton\n@FedEx #AirAndGround Newton\n@FedEx… ""","""RT @Panthers: Every RT is a vote  \n\n@FedEx #AirAndGround Newton\n@FedEx #AirAndGround Newton\n@FedEx #AirAndGround Newton\n@FedEx… ""","{""😱"": 1}"
"""RT @Grown1DARG: Harry bailando durante Only Angel 😍 (via @tmhtaylor) https://t.co/i4oD41vl6P""","""RT @Grown1DARG: Harry bailando durante Only Angel  (via @tmhtaylor) https://t.co/i4oD41vl6P""","{""😍"": 1}"
"""RT @thisbrokenbeat: Well it’s been a long, fun year making this record. We are celebrating November 10 at the Marquis Theatre.  🤘🏼🖤 https:/…""","""RT @thisbrokenbeat: Well it’s been a long, fun year making this record. We are celebrating November 10 at the Marquis Theatre.   https:/…""","{""🖤"": 1, ""🤘🏼"": 1}"
"""@MsAshleyNoelle I just listened to this tonight. Her best album ❤️""","""@MsAshleyNoelle I just listened to this tonight. Her best album ️""","{""❤"": 1}"
"""RT @tomhupdates: this loop has left me too hypnotized 🔥 https://t.co/wl0A7YW1OQ""","""RT @tomhupdates: this loop has left me too hypnotized  https://t.co/wl0A7YW1OQ""","{""🔥"": 1}"
"""Anyone up for Baler this weekend??? Hit me up! 💕""","""Anyone up for Baler this weekend??? Hit me up! ""","{""💕"": 1}"
"""I will be damned to be used and cheated on again. ✌🏼""","""I will be damned to be used and cheated on again. ""","{""✌🏼"": 1}"
"""RT @Namrah061: SWEET DISH 😍😍\n@ShivikaFc\n#ishqbaaaz #shivika https://t.co/bqB3iGN4jE""","""RT @Namrah061: SWEET DISH \n@ShivikaFc\n#ishqbaaaz #shivika https://t.co/bqB3iGN4jE""","{""😍"": 2}"
"""hey happy birthday Camden see ya bright and early tom morning😉🏀 Hope you had an awesome day!! @CamdenZwaag https://t.co/HCeNP0nhXo""","""hey happy birthday Camden see ya bright and early tom morning Hope you had an awesome day!! @CamdenZwaag https://t.co/HCeNP0nhXo""","{""🏀"": 1, ""😉"": 1}"
"""@itskingcappy Aww shucks thanks cappy 😭""","""@itskingcappy Aww shucks thanks cappy ""","{""😭"": 1}"
"""RT @rgeerdrgz: You are worth the wait, you are loved. ✨""","""RT @rgeerdrgz: You are worth the wait, you are loved. ""","{""✨"": 1}"
"""RT @andrea_tablante: hello po good morning everyone😚😚😚 #ALDUBLangAyosNa""","""RT @andrea_tablante: hello po good morning everyone #ALDUBLangAyosNa""","{""😚"": 3}"
"""I've been dealt a pretty shitty hand of cards and life is hard but I'm over being sad. Happiness is a decision I am makin for myself. ❤️""","""I've been dealt a pretty shitty hand of cards and life is hard but I'm over being sad. Happiness is a decision I am makin for myself. ️""","{""❤"": 1}"
"""Ima horn dog 🤦🏾‍♂️""","""Ima horn dog ""","{""🤦🏾‍♂️"": 1}"
"""Miss BD man#FreeMyBoyyy😍😏""","""Miss BD man#FreeMyBoyyy""","{""😍"": 1, ""😏"": 1}"
"""RT @bittusempire: @SrBachchan @vohra_harshit \n\nwish u a v happy birthday 🎂🎂\n\nmay god bless both of you💐🍨\n\n 💐🍫🍫🎁🍨🍹🍹🍟🍟🍫🎁 https://t.co/SMwAAo4…""","""RT @bittusempire: @SrBachchan @vohra_harshit \n\nwish u a v happy birthday \n\nmay god bless both of you\n\n  https://t.co/SMwAAo4…""","{""🍟"": 2, ""🍨"": 2, ""🍫"": 3, ""🍹"": 2, ""🎁"": 2, ""🎂"": 2, ""💐"": 2}"
"""@hailxseitan @BWHolland Capture the zones more like capture the skulls amirite 🐺💀""","""@hailxseitan @BWHolland Capture the zones more like capture the skulls amirite ""","{""🐺"": 1, ""💀"": 1}"
"""I want to go to Disneyland on Saturday buuutttttttttt......... I work😩""","""I want to go to Disneyland on Saturday buuutttttttttt......... I work""","{""😩"": 1}"
"""you can't help but ROFL😂😂 https://t.co/QZWAReurG2""","""you can't help but ROFL https://t.co/QZWAReurG2""","{""😂"": 2}"
"""These niggas really tried to say the giant squid isn’t a real thing..... 😐""","""These niggas really tried to say the giant squid isn’t a real thing..... ""","{""😐"": 1}"
"""RT @SusanStormXO: 🚨🚨ALERT 🚨🚨 MUST READ #LASVEGAS \n#MandalayBayCoverUp \nWitness SHOOTS DAUGHTER / HIMSELF AFTER A FBI RAID \n\n🚧🚧ANOTHER… ""","""RT @SusanStormXO: ALERT  MUST READ #LASVEGAS \n#MandalayBayCoverUp \nWitness SHOOTS DAUGHTER / HIMSELF AFTER A FBI RAID \n\nANOTHER… ""","{""🚧"": 2, ""🚨"": 4}"
"""RT @babysophiiaa: sometimes i get in moods where i just don’t wanna talk to anyone.. it’s nothing personal tho😴😴""","""RT @babysophiiaa: sometimes i get in moods where i just don’t wanna talk to anyone.. it’s nothing personal tho""","{""😴"": 2}"
"""RT @Farnell_Mtey: Watch this until the end 😂😂😂😂😂😂😂😂😂😂😂 https://t.co/JGmzuvnXBT""","""RT @Farnell_Mtey: Watch this until the end  https://t.co/JGmzuvnXBT""","{""😂"": 11}"
"""RT @like_a_fool_: ALL MY LOVE IS FOR YOU ❤ https://t.co/lb9nzT3xT0""","""RT @like_a_fool_: ALL MY LOVE IS FOR YOU  https://t.co/lb9nzT3xT0""","{""❤"": 1}"
"""Signature Move Typical☝☝☝ @ 30 Rockefeller Plaza https://t.co/k1Q819slCq""","""Signature Move Typical @ 30 Rockefeller Plaza https://t.co/k1Q819slCq""","{""☝"": 3}"
"""RT @WorIdStarBest: LMFAO 😂😂😂 https://t.co/kVbj9dTlH8""","""RT @WorIdStarBest: LMFAO  https://t.co/kVbj9dTlH8""","{""😂"": 3}"
"""RT @_Mariiaaxx: I could literally stare at these all day 😍 https://t.co/9JKduGs69x""","""RT @_Mariiaaxx: I could literally stare at these all day  https://t.co/9JKduGs69x""","{""😍"": 1}"
"""They always love me so much shsjsj a date now? 😂😂im jk but I wanna eat so bad https://t.co/SY78Gnca3C""","""They always love me so much shsjsj a date now? im jk but I wanna eat so bad https://t.co/SY78Gnca3C""","{""😂"": 2}"
"""@KEEMSTAR ian confronted tana at her event 🤔 or you have a different meaning of the word “Approach”""","""@KEEMSTAR ian confronted tana at her event  or you have a different meaning of the word “Approach”""","{""🤔"": 1}"
"""You and everyone who rt’d you are SICK 🗣 Pharrell by a mile https://t.co/Tin1whFV2m""","""You and everyone who rt’d you are SICK  Pharrell by a mile https://t.co/Tin1whFV2m""","{""🗣"": 1}"
"""I feel like Donald Trump knows not to come to Chicago because he know someone will risk it all to get his ass 😭""","""I feel like Donald Trump knows not to come to Chicago because he know someone will risk it all to get his ass ""","{""😭"": 1}"
"""RT @DOGFATHER__MGWV: 👀\n👅 Follow everyone who likes and retweets this to gain more followers!\n\n😭😶😓🤥""","""RT @DOGFATHER__MGWV: \n Follow everyone who likes and retweets this to gain more followers!\n\n""","{""👀"": 1, ""👅"": 1, ""😓"": 1, ""😭"": 1, ""😶"": 1, ""🤥"": 1}"
"""If I could get RIO &amp;&amp; XL ... at the SAME DAMN TIME ... 😩😈😍💦😋💦🍑🍆""","""If I could get RIO &amp;&amp; XL ... at the SAME DAMN TIME ... ""","{""🍆"": 1, ""🍑"": 1, ""💦"": 2, ""😈"": 1, ""😋"": 1, ""😍"": 1, ""😩"": 1}"
"""RT @6LACK: its FREE 6LACK and i'll be here until you know the name 🏴 #hiphopawards https://t.co/hZ7cAXmJxq""","""RT @6LACK: its FREE 6LACK and i'll be here until you know the name  #hiphopawards https://t.co/hZ7cAXmJxq""","{""🏴"": 1}"
"""RT @Rambo3L: Touchin some money have me feeling sum type of way every time I get a new bill 🤷🏾‍♂️😂""","""RT @Rambo3L: Touchin some money have me feeling sum type of way every time I get a new bill ""","{""😂"": 1, ""🤷🏾‍♂️"": 1}"
"""I’m doing fine now!! No I don’t need nobody now!!🙄💞""","""I’m doing fine now!! No I don’t need nobody now!!""","{""💞"": 1, ""🙄"": 1}"
"""enchantress🌬️""","""enchantress️""","{""🌬"": 1}"
"""@_srvca Hahaha but... why that 🙄 is eating someone’s ass supposed to account for anything 🤦🏼‍♂️ lol""","""@_srvca Hahaha but... why that  is eating someone’s ass supposed to account for anything  lol""","{""🙄"": 1, ""🤦🏼‍♂️"": 1}"
"""RT @Obi_Maxinobe: Deadass I’m still trying to find my boo for this month 👻😤😤💯 https://t.co/oyFi4LtRdr""","""RT @Obi_Maxinobe: Deadass I’m still trying to find my boo for this month  https://t.co/oyFi4LtRdr""","{""👻"": 1, ""💯"": 1, ""😤"": 2}"
"""@Pink i ❤️ this cus your (even tho sarcastic)saying u hope that his madness will change. all the hate lovers have started with their hate comments""","""@Pink i ️ this cus your (even tho sarcastic)saying u hope that his madness will change. all the hate lovers have started with their hate comments""","{""❤"": 1}"
"""RT @lovebytaemin: ✨ brief guide to stream digitally to support taemin! (melon, bugs &amp; genie) ✨""","""RT @lovebytaemin:  brief guide to stream digitally to support taemin! (melon, bugs &amp; genie) ""","{""✨"": 2}"
"""I need my hair braided or a perm or sum! Cause gah damn gah damn..😒🤦🏽‍♂️""","""I need my hair braided or a perm or sum! Cause gah damn gah damn..""","{""😒"": 1, ""🤦🏽‍♂️"": 1}"
"""I just don't want to feel like I been taken for a mug :( or walked all over like a door m8t fuck all this yr not gd 4 me but y do I miss u😭💔""","""I just don't want to feel like I been taken for a mug :( or walked all over like a door m8t fuck all this yr not gd 4 me but y do I miss u""","{""💔"": 1, ""😭"": 1}"
"""RT @TFB_KatZ: 🐱🐯🐱🐯🐱\n\nIf you want more followers retweet &amp; like this and turn my notifications 🔛\n\n😸❤️😻❤️😸❤️😻 https://t.co/qtM21l7riI""","""RT @TFB_KatZ: \n\nIf you want more followers retweet &amp; like this and turn my notifications \n\n️️️ https://t.co/qtM21l7riI""","{""❤"": 3, ""🐯"": 2, ""🐱"": 3, ""🔛"": 1, ""😸"": 2, ""😻"": 2}"
"""When your baby keep moving on the monitor and you just praying he don’t wake up 😂😂""","""When your baby keep moving on the monitor and you just praying he don’t wake up ""","{""😂"": 2}"
"""@ariana_0811 Ummm get your homework done before class sweetie 💞""","""@ariana_0811 Ummm get your homework done before class sweetie ""","{""💞"": 1}"
"""RT @vinny2NlCE: Eminem isn’t washed, he was never good 🗣""","""RT @vinny2NlCE: Eminem isn’t washed, he was never good ""","{""🗣"": 1}"
"""RT @mamaskaylaaa__: *alex’s voice* I was feelin a little sunkiiiised😚 https://t.co/R0uaMQrGRX""","""RT @mamaskaylaaa__: *alex’s voice* I was feelin a little sunkiiiised https://t.co/R0uaMQrGRX""","{""😚"": 1}"
"""@BerchmansD @AyouLarasati @106Yanto - Happy to have you in my community, have a great day :) - 🚀 via https://t.co/wIjmVTCrYP""","""@BerchmansD @AyouLarasati @106Yanto - Happy to have you in my community, have a great day :) -  via https://t.co/wIjmVTCrYP""","{""🚀"": 1}"
"""This! 😍\nhttps://t.co/kS7Kid2iUh""","""This! \nhttps://t.co/kS7Kid2iUh""","{""😍"": 1}"
"""{✴} This also depends whether or not I can FIND a good FC that isn't used by many.\n\nIf not, oh whell. Pandora gonna have to suffer. https://t.co/LVlsl8nBdP""","""{} This also depends whether or not I can FIND a good FC that isn't used by many.\n\nIf not, oh whell. Pandora gonna have to suffer. https://t.co/LVlsl8nBdP""","{""✴"": 1}"
"""My mama called me to say she was looking at espn and tristian is having a baby by Khloe😩""","""My mama called me to say she was looking at espn and tristian is having a baby by Khloe""","{""😩"": 1}"
"""When you send bae in for a bottle of wine and he comes out with 3.... just for you..... #why 😩""","""When you send bae in for a bottle of wine and he comes out with 3.... just for you..... #why ""","{""😩"": 1}"
"""@themightyped10 @Mehdibob @TyJMaine Yup let’s get it 🇮🇷 🇮🇷""","""@themightyped10 @Mehdibob @TyJMaine Yup let’s get it  ""","{""🇮🇷"": 2}"
"""Smart 😂😂 https://t.co/XegIzrdbmj""","""Smart  https://t.co/XegIzrdbmj""","{""😂"": 2}"
"""RT @niyattta3: Good news...My mom going on a vacation next month hopefully that means I’m having a part two sooonnnnnnn 😆""","""RT @niyattta3: Good news...My mom going on a vacation next month hopefully that means I’m having a part two sooonnnnnnn ""","{""😆"": 1}"
"""Daaaaaaaayum! Eminem for the win 👏🏻👏🏼👏🏽👏🏾👏🏿 https://t.co/bhWmROCU8V""","""Daaaaaaaayum! Eminem for the win  https://t.co/bhWmROCU8V""","{""👏🏻"": 1, ""👏🏼"": 1, ""👏🏽"": 1, ""👏🏾"": 1, ""👏🏿"": 1}"
"""RT @roxannaa_ho: Bitches smoke one time and think they're Wiz Khalifa 😂""","""RT @roxannaa_ho: Bitches smoke one time and think they're Wiz Khalifa ""","{""😂"": 1}"
"""What would be a perfect honeymoon destination? — Maldives💕💕😭 https://t.co/qLzXOrx7Bg""","""What would be a perfect honeymoon destination? — Maldives https://t.co/qLzXOrx7Bg""","{""💕"": 2, ""😭"": 1}"
"""My Spoil Brat 😭💗 https://t.co/ZS0yWlryvo""","""My Spoil Brat  https://t.co/ZS0yWlryvo""","{""💗"": 1, ""😭"": 1}"
"""RT @UniversalHorror: Light it up. #HappyDeathDay in theaters Friday the 13th. Get tickets: https://t.co/ptqSxXg0hc 🎂💀🎂💀 https://t.co/JMcBDo…""","""RT @UniversalHorror: Light it up. #HappyDeathDay in theaters Friday the 13th. Get tickets: https://t.co/ptqSxXg0hc  https://t.co/JMcBDo…""","{""🎂"": 2, ""💀"": 2}"
"""RT @haetbitmark: [TRANS] GOT7 #7for7 album: Jackson’s message to IGOT7\n\n#GOT7 #YouAre #Jackson 🐥 https://t.co/yUTm4agS1l""","""RT @haetbitmark: [TRANS] GOT7 #7for7 album: Jackson’s message to IGOT7\n\n#GOT7 #YouAre #Jackson  https://t.co/yUTm4agS1l""","{""🐥"": 1}"
"""@smoothieqwn Honestly it’d be nice if they didn’t ask you at all and just figured their shit out 😑😑""","""@smoothieqwn Honestly it’d be nice if they didn’t ask you at all and just figured their shit out ""","{""😑"": 2}"
"""RT @Gracinglyy: Craig and day day better be there oms 😂 https://t.co/t1Iu8LcRVw""","""RT @Gracinglyy: Craig and day day better be there oms  https://t.co/t1Iu8LcRVw""","{""😂"": 1}"
"""RT @TayElizabethLee: @BhadBhabie @Doon09Donald But you can be stuck in California on probation 🙃""","""RT @TayElizabethLee: @BhadBhabie @Doon09Donald But you can be stuck in California on probation ""","{""🙃"": 1}"
"""RT @bloxkhead85: The biggest L I took was thinking people gave a fuck about me❗""","""RT @bloxkhead85: The biggest L I took was thinking people gave a fuck about me""","{""❗"": 1}"
"""“Do you love me or”😂😂😂 https://t.co/c1FkS0ep2f""","""“Do you love me or” https://t.co/c1FkS0ep2f""","{""😂"": 3}"
"""RT @dinahjane97: she's officially on that 'Sweet 16' 💖 happy bday to my gorgeous bby sister MilaWila! No boyfriends yet😉okay. Love y… ""","""RT @dinahjane97: she's officially on that 'Sweet 16'  happy bday to my gorgeous bby sister MilaWila! No boyfriends yetokay. Love y… ""","{""💖"": 1, ""😉"": 1}"
"""RT @AppleMusic: .@Camila_Cabello sings hits. @joejonas gets hit.💥\nWatch @carpoolkaraoke now on Apple Music.\nhttps://t.co/F1uk24ZKY5 https:/…""","""RT @AppleMusic: .@Camila_Cabello sings hits. @joejonas gets hit.\nWatch @carpoolkaraoke now on Apple Music.\nhttps://t.co/F1uk24ZKY5 https:/…""","{""💥"": 1}"
"""RT @jusstine25: That's my baby💋 https://t.co/fxNomZmZlC""","""RT @jusstine25: That's my baby https://t.co/fxNomZmZlC""","{""💋"": 1}"
"""RT @lovehealthemily: I can't believe how viral my story went 😮🤗 If you want to try it yourself the link is in my bio! 👆🏼 https://t.co/Z3So5…""","""RT @lovehealthemily: I can't believe how viral my story went  If you want to try it yourself the link is in my bio!  https://t.co/Z3So5…""","{""😮"": 1, ""🤗"": 1, ""👆🏼"": 1}"
"""Retweet ⬇ DrugBeBotting:https://t.co/VzNlRAv3WY""","""Retweet  DrugBeBotting:https://t.co/VzNlRAv3WY""","{""⬇"": 1}"
"""RT @WhistleFC: Describe Andrea Pirlo in 3 words... 👀 https://t.co/ngNr1ay3Jf""","""RT @WhistleFC: Describe Andrea Pirlo in 3 words...  https://t.co/ngNr1ay3Jf""","{""👀"": 1}"
"""RT @llorentefer19: On the way with #HugoLloris 👍🏻 #Spurs #COYS #Vamosss https://t.co/rhaAItML7y""","""RT @llorentefer19: On the way with #HugoLloris  #Spurs #COYS #Vamosss https://t.co/rhaAItML7y""","{""👍🏻"": 1}"
"""🇳🇬🇳🇬🇳🇬🇳🇬🇳🇬 Fuck you though... RT @espn: 23 World Cup bids clinched. \n\n9 to go. \n\nUSA out. https://t.co/dFzgKSVpPY""",""" Fuck you though... RT @espn: 23 World Cup bids clinched. \n\n9 to go. \n\nUSA out. https://t.co/dFzgKSVpPY""","{""🇳🇬"": 5}"
"""Georgia man claimed he was practicing ninja skills when breaking into store, cops say | Fox News.   ❤️it https://t.co/WIXHr7UcjB""","""Georgia man claimed he was practicing ninja skills when breaking into store, cops say | Fox News.   ️it https://t.co/WIXHr7UcjB""","{""❤"": 1}"
"""@rodriguezalba_ Thanks ma ❤️""","""@rodriguezalba_ Thanks ma ️""","{""❤"": 1}"
"""😂 but mostly 😭 https://t.co/ySuLQWCv1H""",""" but mostly  https://t.co/ySuLQWCv1H""","{""😂"": 1, ""😭"": 1}"
"""PUSH 4 our Land of Kenya/families.🙏\nP-Pray\nU-Until\nS-Something \nH-Happens\n@TeamWorshipWed @hopeonair @antondiema  #TeamWorshipWednesday""","""PUSH 4 our Land of Kenya/families.\nP-Pray\nU-Until\nS-Something \nH-Happens\n@TeamWorshipWed @hopeonair @antondiema  #TeamWorshipWednesday""","{""🙏"": 1}"
"""⚜️ #InstaFollowBack\n\n⚜️RETWEET&amp;LIKE\n\n⚜️FOLLOW ALL WHO RT&amp;LIKE\n\n⚜️GAIN WITH US\n\n⚜️MUST #FOLLOW 👉🏼@Sherryzach2000\n@Semajj\n@Waelkr1\n\n#DXPESQUAD""","""️ #InstaFollowBack\n\n️RETWEET&amp;LIKE\n\n️FOLLOW ALL WHO RT&amp;LIKE\n\n️GAIN WITH US\n\n️MUST #FOLLOW @Sherryzach2000\n@Semajj\n@Waelkr1\n\n#DXPESQUAD""","{""⚜"": 5, ""👉🏼"": 1}"
"""@sh3lbyl3igh Womp womp...they’re all stagnant. I was pleased with Veronica. 😏""","""@sh3lbyl3igh Womp womp...they’re all stagnant. I was pleased with Veronica. ""","{""😏"": 1}"
"""More #PizzaGate stuff finally coming out ...  Drain all the swamps &amp;  #MAGA 🇺🇸\n\n#SexualPredators &amp; #LiberalsMakeMeSick https://t.co/8Uo38zBiMj""","""More #PizzaGate stuff finally coming out ...  Drain all the swamps &amp;  #MAGA \n\n#SexualPredators &amp; #LiberalsMakeMeSick https://t.co/8Uo38zBiMj""","{""🇺🇸"": 1}"
"""@_juliexp_ Nvm I’ll pass 🙄""","""@_juliexp_ Nvm I’ll pass ""","{""🙄"": 1}"
"""@AlexieCanik Marry that boy 😉""","""@AlexieCanik Marry that boy ""","{""😉"": 1}"
"""More life. 🌺 https://t.co/zzk58H6db6""","""More life.  https://t.co/zzk58H6db6""","{""🌺"": 1}"
"""Classis 😂 https://t.co/sIHcCrQnfi""","""Classis  https://t.co/sIHcCrQnfi""","{""😂"": 1}"
"""I'm ready to go ghost hunting next weekend🙌""","""I'm ready to go ghost hunting next weekend""","{""🙌"": 1}"
"""RT @makeme_please: 😂😂😂😂😂\nWhat kind of lame bitches that can't give head are you wasting time with?\nJfc. That's sad. https://t.co/K2AL9evNz7""","""RT @makeme_please: \nWhat kind of lame bitches that can't give head are you wasting time with?\nJfc. That's sad. https://t.co/K2AL9evNz7""","{""😂"": 5}"
"""@stylesttv @JonahMarais @whydontwemusic @corbynbesson @jackaverymusic @SeaveyDaniel @ImZachHerron I’ll text u 😂 I don’t want ppl steal ideas""","""@stylesttv @JonahMarais @whydontwemusic @corbynbesson @jackaverymusic @SeaveyDaniel @ImZachHerron I’ll text u  I don’t want ppl steal ideas""","{""😂"": 1}"
